,Image,Train Accuracy
0,M1_01_0_0,0.9584121704101562
1,M1_01_0_1,0.9580001831054688
2,M1_01_0_2,0.9583854675292969
3,M1_01_0_3,0.9584083557128906
4,M1_01_0_4,0.9436111450195312
5,M1_01_0_5,0.958465576171875
6,M1_01_0_6,0.9495582580566406
7,M1_01_1_0,0.9518928527832031
8,M1_01_1_1,0.9517593383789062
9,M1_01_1_2,0.9518928527832031
10,M1_01_1_3,0.9518928527832031
11,M1_01_1_4,0.9761772155761719
12,M1_01_1_5,0.9743156433105469
13,M1_01_1_6,0.9557838439941406
14,M1_01_2_0,0.9842414855957031
15,M1_01_2_1,0.9843025207519531
16,M1_01_2_2,0.9843101501464844
17,M1_01_2_3,0.9842376708984375
18,M1_01_2_4,0.9689674377441406
19,M1_01_2_5,0.9688491821289062
20,M1_01_2_6,0.9838829040527344
21,M1_01_3_0,0.9073867797851562
22,M1_01_3_1,0.9068031311035156
23,M1_01_3_2,0.9073143005371094
24,M1_01_3_3,0.9073715209960938
25,M1_01_3_4,0.9364738464355469
26,M1_01_3_5,0.9380874633789062
27,M1_01_3_6,0.90240478515625
28,M1_04_0_0,0.9401741027832031
29,M1_04_0_1,0.9400100708007812
30,M1_04_0_2,0.9400482177734375
31,M1_04_0_3,0.940216064453125
32,M1_04_0_4,0.9587287902832031
33,M1_04_0_5,0.9620933532714844
34,M1_04_0_6,0.9403915405273438
35,M1_04_1_0,0.9591178894042969
36,M1_04_1_1,0.9504280090332031
37,M1_04_1_2,0.95904541015625
38,M1_04_1_3,0.9591102600097656
39,M1_04_1_4,0.9645652770996094
40,M1_04_1_5,0.9853134155273438
41,M1_04_1_6,0.9858779907226562
42,M1_04_2_0,0.9274635314941406
43,M1_04_2_1,0.9271659851074219
44,M1_04_2_2,0.9273109436035156
45,M1_04_2_3,0.9274482727050781
46,M1_04_2_4,0.9261436462402344
47,M1_04_2_5,0.9145393371582031
48,M1_04_2_6,0.9243545532226562
49,M1_04_3_0,0.9495811462402344
50,M1_04_3_1,0.9495849609375
51,M1_04_3_2,0.9496269226074219
52,M1_04_3_3,0.9496002197265625
53,M1_04_3_4,0.9656600952148438
54,M1_04_3_5,0.9632148742675781
55,M1_04_3_6,0.9506416320800781
56,M1_05_0_0,0.9114761352539062
57,M1_05_0_1,0.9112319946289062
58,M1_05_0_2,0.9110527038574219
59,M1_05_0_3,0.9114418029785156
60,M1_05_0_4,0.9103240966796875
61,M1_05_0_5,0.8974800109863281
62,M1_05_0_6,0.911468505859375
63,M1_05_1_0,0.939971923828125
64,M1_05_1_1,0.9400291442871094
65,M1_05_1_2,0.93994140625
66,M1_05_1_3,0.939971923828125
67,M1_05_1_4,0.9425239562988281
68,M1_05_1_5,0.93597412109375
69,M1_05_1_6,0.9398841857910156
70,M1_05_2_0,0.9726791381835938
71,M1_05_2_1,0.9726104736328125
72,M1_05_2_2,0.9726600646972656
73,M1_05_2_3,0.9726791381835938
74,M1_05_2_4,0.9732589721679688
75,M1_05_2_5,0.9790306091308594
76,M1_05_2_6,0.9727058410644531
77,M1_05_3_0,0.9702033996582031
78,M1_05_3_1,0.9700660705566406
79,M1_05_3_2,0.9701423645019531
80,M1_05_3_3,0.9702033996582031
81,M1_05_3_4,0.9746170043945312
82,M1_05_3_5,0.9732551574707031
83,M1_05_3_6,0.9741172790527344
84,M1_06_0_0,0.92803955078125
85,M1_06_0_1,0.9275169372558594
86,M1_06_0_2,0.9279670715332031
87,M1_06_0_3,0.9280586242675781
88,M1_06_0_4,0.9238433837890625
89,M1_06_0_5,0.8874092102050781
90,M1_06_0_6,0.8990974426269531
91,M1_06_1_0,0.9055633544921875
92,M1_06_1_1,0.9054336547851562
93,M1_06_1_2,0.9055671691894531
94,M1_06_1_3,0.9055824279785156
95,M1_06_1_4,0.9021186828613281
96,M1_06_1_5,0.8929824829101562
97,M1_06_1_6,0.8922500610351562
98,M1_06_2_0,0.9024162292480469
99,M1_06_2_1,0.9022331237792969
100,M1_06_2_2,0.9023818969726562
101,M1_06_2_3,0.9024085998535156
102,M1_06_2_4,0.8894577026367188
103,M1_06_2_5,0.9022064208984375
104,M1_06_2_6,0.9023857116699219
105,M1_06_3_0,0.9527626037597656
106,M1_06_3_1,0.9528388977050781
107,M1_06_3_2,0.9523429870605469
108,M1_06_3_3,0.9527702331542969
109,M1_06_3_4,0.9377403259277344
110,M1_06_3_5,0.9527969360351562
111,M1_06_3_6,0.9345436096191406
112,M1_07_0_0,0.9704170227050781
113,M1_07_0_1,0.9703407287597656
114,M1_07_0_2,0.970428466796875
115,M1_07_0_3,0.9704208374023438
116,M1_07_0_4,0.970367431640625
117,M1_07_0_5,0.970367431640625
118,M1_07_0_6,0.9703483581542969
119,M1_07_1_0,0.9691925048828125
120,M1_07_1_1,0.9691734313964844
121,M1_07_1_2,0.9692192077636719
122,M1_07_1_3,0.9691925048828125
123,M1_07_1_4,0.9780960083007812
124,M1_07_1_5,0.9735221862792969
125,M1_07_1_6,0.9870071411132812
126,M1_07_2_0,0.8658599853515625
127,M1_07_2_1,0.864959716796875
128,M1_07_2_2,0.8652572631835938
129,M1_07_2_3,0.8657951354980469
130,M1_07_2_4,0.8649406433105469
131,M1_07_2_5,0.8651199340820312
132,M1_07_2_6,0.8427543640136719
133,M1_07_3_0,0.9522285461425781
134,M1_07_3_1,0.9521141052246094
135,M1_07_3_2,0.9520797729492188
136,M1_07_3_3,0.9521942138671875
137,M1_07_3_4,0.9717445373535156
138,M1_07_3_5,0.9700164794921875
139,M1_07_3_6,0.9562110900878906
140,M1_08_0_0,0.9708709716796875
141,M1_08_0_1,0.9708175659179688
142,M1_08_0_2,0.9708595275878906
143,M1_08_0_3,0.9708976745605469
144,M1_08_0_4,0.9897727966308594
145,M1_08_0_5,0.9871749877929688
146,M1_08_0_6,0.9896888732910156
147,M1_08_1_0,0.9913291931152344
148,M1_08_1_1,0.9914016723632812
149,M1_08_1_2,0.9913673400878906
150,M1_08_1_3,0.9913368225097656
151,M1_08_1_4,0.9978294372558594
152,M1_08_1_5,0.9855003356933594
153,M1_08_1_6,0.9999160766601562
154,M1_08_2_0,0.938507080078125
155,M1_08_2_1,0.93829345703125
156,M1_08_2_2,0.9385414123535156
157,M1_08_2_3,0.9385185241699219
158,M1_08_2_4,0.9382705688476562
159,M1_08_2_5,0.9382514953613281
160,M1_08_2_6,0.9383049011230469
161,M1_08_3_0,0.91864013671875
162,M1_08_3_1,0.9187393188476562
163,M1_08_3_2,0.9186592102050781
164,M1_08_3_3,0.9186515808105469
165,M1_08_3_4,0.9215202331542969
166,M1_08_3_5,0.9317665100097656
167,M1_08_3_6,0.9280815124511719
168,M1_09_0_0,0.9681243896484375
169,M1_09_0_1,0.9681243896484375
170,M1_09_0_2,0.9680862426757812
171,M1_09_0_3,0.9681358337402344
172,M1_09_0_4,0.9682121276855469
173,M1_09_0_5,0.9874000549316406
174,M1_09_0_6,0.9677810668945312
175,M1_09_1_0,0.9324989318847656
176,M1_09_1_1,0.922210693359375
177,M1_09_1_2,0.9323158264160156
178,M1_09_1_3,0.9324874877929688
179,M1_09_1_4,0.9558563232421875
180,M1_09_1_5,0.937286376953125
181,M1_09_1_6,0.9409828186035156
182,M1_09_2_0,0.8759841918945312
183,M1_09_2_1,0.8756942749023438
184,M1_09_2_2,0.8757438659667969
185,M1_09_2_3,0.876007080078125
186,M1_09_2_4,0.8730621337890625
187,M1_09_2_5,0.8978004455566406
188,M1_09_2_6,0.86590576171875
189,M1_09_3_0,0.9252243041992188
190,M1_09_3_1,0.9227142333984375
191,M1_09_3_2,0.9242706298828125
192,M1_09_3_3,0.925201416015625
193,M1_09_3_4,0.9143753051757812
194,M1_09_3_5,0.9456863403320312
195,M1_09_3_6,0.9123649597167969
196,M1_10_0_0,0.9192085266113281
197,M1_10_0_1,0.9193344116210938
198,M1_10_0_2,0.9190330505371094
199,M1_10_0_3,0.9192161560058594
200,M1_10_0_4,0.9292984008789062
201,M1_10_0_5,0.9267234802246094
202,M1_10_0_6,0.9288864135742188
203,M1_10_1_0,0.9815521240234375
204,M1_10_1_1,0.9815521240234375
205,M1_10_1_2,0.960052490234375
206,M1_10_1_3,0.9815559387207031
207,M1_10_1_4,0.9731826782226562
208,M1_10_1_5,0.9867897033691406
209,M1_10_1_6,0.9841651916503906
210,M1_10_2_0,0.9123802185058594
211,M1_10_2_1,0.9121055603027344
212,M1_10_2_2,0.9120368957519531
213,M1_10_2_3,0.9123764038085938
214,M1_10_2_4,0.9213600158691406
215,M1_10_2_5,0.9022483825683594
216,M1_10_2_6,0.9074859619140625
217,M1_10_3_0,0.9962425231933594
218,M1_10_3_1,0.9962425231933594
219,M1_10_3_2,0.9962425231933594
220,M1_10_3_3,0.9962425231933594
221,M1_10_3_4,0.9993438720703125
222,M1_10_3_5,1.0
223,M1_10_3_6,0.9959754943847656
224,M1_11_0_0,0.9214668273925781
225,M1_11_0_1,0.9215545654296875
226,M1_11_0_2,0.9214973449707031
227,M1_11_0_3,0.9214401245117188
228,M1_11_0_4,0.9214744567871094
229,M1_11_0_5,0.9214401245117188
230,M1_11_0_6,0.9214096069335938
231,M1_11_1_0,0.9640312194824219
232,M1_11_1_1,0.96392822265625
233,M1_11_1_2,0.9633255004882812
234,M1_11_1_3,0.9639511108398438
235,M1_11_1_4,0.9502334594726562
236,M1_11_1_5,0.9491691589355469
237,M1_11_1_6,0.9583625793457031
238,M1_11_2_0,0.9259033203125
239,M1_11_2_1,0.9258460998535156
240,M1_11_2_2,0.9259223937988281
241,M1_11_2_3,0.9258918762207031
242,M1_11_2_4,0.9261703491210938
243,M1_11_2_5,0.9270362854003906
244,M1_11_2_6,0.9257583618164062
245,M1_11_3_0,0.9512901306152344
246,M1_11_3_1,0.9507827758789062
247,M1_11_3_2,0.9510612487792969
248,M1_11_3_3,0.9512939453125
249,M1_11_3_4,0.9489784240722656
250,M1_11_3_5,0.9493370056152344
251,M1_11_3_6,0.9610557556152344
252,M1_12_0_0,0.9161300659179688
253,M1_12_0_1,0.9162178039550781
254,M1_12_0_2,0.91595458984375
255,M1_12_0_3,0.9161376953125
256,M1_12_0_4,0.9198417663574219
257,M1_12_0_5,0.9201622009277344
258,M1_12_0_6,0.9161300659179688
259,M1_12_1_0,0.8928718566894531
260,M1_12_1_1,0.8929786682128906
261,M1_12_1_2,0.8930015563964844
262,M1_12_1_3,0.892822265625
263,M1_12_1_4,0.8928565979003906
264,M1_12_1_5,0.8927993774414062
265,M1_12_1_6,0.8929328918457031
266,M1_12_2_0,0.9747352600097656
267,M1_12_2_1,0.9746284484863281
268,M1_12_2_2,0.9747047424316406
269,M1_12_2_3,0.9747352600097656
270,M1_12_2_4,0.9747238159179688
271,M1_12_2_5,0.9747238159179688
272,M1_12_2_6,0.9746742248535156
273,M1_12_3_0,0.9710769653320312
274,M1_12_3_1,0.9711189270019531
275,M1_12_3_2,0.9711189270019531
276,M1_12_3_3,0.9711189270019531
277,M1_12_3_4,0.9710922241210938
278,M1_12_3_5,0.9710578918457031
279,M1_12_3_6,0.9711151123046875
280,M1_13_0_0,0.9639739990234375
281,M1_13_0_1,0.9637908935546875
282,M1_13_0_2,0.9640083312988281
283,M1_13_0_3,0.9639396667480469
284,M1_13_0_4,0.9794921875
285,M1_13_0_5,0.9698905944824219
286,M1_13_0_6,0.9729652404785156
287,M1_13_1_0,1.0
288,M1_13_1_1,0.9913253784179688
289,M1_13_1_2,1.0
290,M1_13_1_3,1.0
291,M1_13_1_4,1.0
292,M1_13_1_5,1.0
293,M1_13_1_6,0.9999923706054688
294,M1_13_2_0,0.9224128723144531
295,M1_13_2_1,0.9223785400390625
296,M1_13_2_2,0.922332763671875
297,M1_13_2_3,0.9224510192871094
298,M1_13_2_4,0.9302330017089844
299,M1_13_2_5,0.9418144226074219
300,M1_13_2_6,0.9418144226074219
301,M1_13_3_0,0.9680328369140625
302,M1_13_3_1,0.9680557250976562
303,M1_13_3_2,0.9680671691894531
304,M1_13_3_3,0.9680442810058594
305,M1_13_3_4,0.9707870483398438
306,M1_13_3_5,0.9752769470214844
307,M1_13_3_6,0.9753875732421875
308,M1_14_0_0,1.0
309,M1_14_0_1,1.0
310,M1_14_0_2,1.0
311,M1_14_0_3,1.0
312,M1_14_0_4,1.0
313,M1_14_0_5,1.0
314,M1_14_0_6,1.0
315,M1_14_1_0,0.9771080017089844
316,M1_14_1_1,0.9771003723144531
317,M1_14_1_2,0.977142333984375
318,M1_14_1_3,0.9771270751953125
319,M1_14_1_4,0.9667472839355469
320,M1_14_1_5,0.9768638610839844
321,M1_14_1_6,0.9604072570800781
322,M1_14_2_0,0.9367179870605469
323,M1_14_2_1,0.9364585876464844
324,M1_14_2_2,0.9362220764160156
325,M1_14_2_3,0.9367256164550781
326,M1_14_2_4,0.9316864013671875
327,M1_14_2_5,0.9365921020507812
328,M1_14_2_6,0.9361076354980469
329,M1_14_3_0,0.922576904296875
330,M1_14_3_1,0.92242431640625
331,M1_14_3_2,0.9223289489746094
332,M1_14_3_3,0.9225845336914062
333,M1_14_3_4,0.9223670959472656
334,M1_14_3_5,0.9227027893066406
335,M1_14_3_6,0.9201736450195312
336,M1_16_0_0,0.9882736206054688
337,M1_16_0_1,0.9882698059082031
338,M1_16_0_2,0.9882698059082031
339,M1_16_0_3,0.9882736206054688
340,M1_16_0_4,0.9855537414550781
341,M1_16_0_5,0.9931564331054688
342,M1_16_0_6,0.99725341796875
343,M1_16_1_0,0.9462471008300781
344,M1_16_1_1,0.946258544921875
345,M1_16_1_2,0.9462890625
346,M1_16_1_3,0.9462242126464844
347,M1_16_1_4,0.9864120483398438
348,M1_16_1_5,0.9279212951660156
349,M1_16_1_6,0.9817581176757812
350,M1_16_2_0,0.8837661743164062
351,M1_16_2_1,0.8837661743164062
352,M1_16_2_2,0.8837013244628906
353,M1_16_2_3,0.8837928771972656
354,M1_16_2_4,0.861358642578125
355,M1_16_2_5,0.8884506225585938
356,M1_16_2_6,0.8842887878417969
357,M1_16_3_0,0.9148521423339844
358,M1_16_3_1,0.9147262573242188
359,M1_16_3_2,0.9149246215820312
360,M1_16_3_3,0.9148521423339844
361,M1_16_3_4,0.9145050048828125
362,M1_16_3_5,0.9394798278808594
363,M1_16_3_6,0.9211235046386719
364,M1_17_0_0,0.9759101867675781
365,M1_17_0_1,0.9758834838867188
366,M1_17_0_2,0.9759483337402344
367,M1_17_0_3,0.9759063720703125
368,M1_17_0_4,0.9805641174316406
369,M1_17_0_5,0.9754753112792969
370,M1_17_0_6,0.9555130004882812
371,M1_17_1_0,0.9545631408691406
372,M1_17_1_1,0.9545173645019531
373,M1_17_1_2,0.954437255859375
374,M1_17_1_3,0.9544792175292969
375,M1_17_1_4,0.9507064819335938
376,M1_17_1_5,0.9548072814941406
377,M1_17_1_6,0.9504623413085938
378,M1_17_2_0,0.90869140625
379,M1_17_2_1,0.9083175659179688
380,M1_17_2_2,0.9086532592773438
381,M1_17_2_3,0.9087333679199219
382,M1_17_2_4,0.9008827209472656
383,M1_17_2_5,0.9078254699707031
384,M1_17_2_6,0.9141159057617188
385,M1_17_3_0,0.8994827270507812
386,M1_17_3_1,0.8993988037109375
387,M1_17_3_2,0.8993072509765625
388,M1_17_3_3,0.8993263244628906
389,M1_17_3_4,0.883148193359375
390,M1_17_3_5,0.9050178527832031
391,M1_17_3_6,0.8984642028808594
392,M1_18_0_0,0.9943809509277344
393,M1_18_0_1,0.9943885803222656
394,M1_18_0_2,0.99432373046875
395,M1_18_0_3,0.9943771362304688
396,M1_18_0_4,0.9934120178222656
397,M1_18_0_5,0.9898262023925781
398,M1_18_0_6,0.9892234802246094
399,M1_18_1_0,0.9169158935546875
400,M1_18_1_1,0.9168624877929688
401,M1_18_1_2,0.9168434143066406
402,M1_18_1_3,0.9169044494628906
403,M1_18_1_4,0.91436767578125
404,M1_18_1_5,0.9166488647460938
405,M1_18_1_6,0.9176864624023438
406,M1_18_2_0,1.0
407,M1_18_2_1,1.0
408,M1_18_2_2,1.0
409,M1_18_2_3,1.0
410,M1_18_2_4,1.0
411,M1_18_2_5,1.0
412,M1_18_2_6,1.0
413,M1_18_3_0,0.9151535034179688
414,M1_18_3_1,0.9152145385742188
415,M1_18_3_2,0.9151840209960938
416,M1_18_3_3,0.915191650390625
417,M1_18_3_4,0.8993453979492188
418,M1_18_3_5,0.9021492004394531
419,M1_18_3_6,0.91326904296875
420,M1_19_0_0,0.96771240234375
421,M1_19_0_1,0.9677238464355469
422,M1_19_0_2,0.9675941467285156
423,M1_19_0_3,0.9677200317382812
424,M1_19_0_4,0.9676399230957031
425,M1_19_0_5,0.9652290344238281
426,M1_19_0_6,0.9831085205078125
427,M1_19_1_0,0.923370361328125
428,M1_19_1_1,0.9230918884277344
429,M1_19_1_2,0.9232711791992188
430,M1_19_1_3,0.9233932495117188
431,M1_19_1_4,0.914703369140625
432,M1_19_1_5,0.9395675659179688
433,M1_19_1_6,0.9371070861816406
434,M1_19_2_0,0.9511947631835938
435,M1_19_2_1,0.9512672424316406
436,M1_19_2_2,0.9441413879394531
437,M1_19_2_3,0.9511909484863281
438,M1_19_2_4,0.9550857543945312
439,M1_19_2_5,0.9515228271484375
440,M1_19_2_6,0.9500999450683594
441,M1_19_3_0,0.9961814880371094
442,M1_19_3_1,0.9961814880371094
443,M1_19_3_2,0.9961776733398438
444,M1_19_3_3,0.9961814880371094
445,M1_19_3_4,0.9999885559082031
446,M1_19_3_5,0.9925880432128906
447,M1_19_3_6,0.9991722106933594
448,M1_20_0_0,0.9331169128417969
449,M1_20_0_1,0.9329833984375
450,M1_20_0_2,0.9330024719238281
451,M1_20_0_3,0.9330368041992188
452,M1_20_0_4,0.9067764282226562
453,M1_20_0_5,0.8997993469238281
454,M1_20_0_6,0.9294395446777344
455,M1_20_1_0,0.97845458984375
456,M1_20_1_1,0.9783821105957031
457,M1_20_1_2,0.9783859252929688
458,M1_20_1_3,0.9784088134765625
459,M1_20_1_4,0.9786109924316406
460,M1_20_1_5,0.9708404541015625
461,M1_20_1_6,0.9783210754394531
462,M1_20_2_0,0.9125595092773438
463,M1_20_2_1,0.9124565124511719
464,M1_20_2_2,0.9126091003417969
465,M1_20_2_3,0.9125480651855469
466,M1_20_2_4,0.9381332397460938
467,M1_20_2_5,0.938720703125
468,M1_20_2_6,0.9099693298339844
469,M1_20_3_0,1.0
470,M1_20_3_1,1.0
471,M1_20_3_2,1.0
472,M1_20_3_3,1.0
473,M1_20_3_4,0.9996719360351562
474,M1_20_3_5,1.0
475,M1_20_3_6,1.0
476,M1_23_0_0,0.9657325744628906
477,M1_23_0_1,0.965576171875
478,M1_23_0_2,0.9656562805175781
479,M1_23_0_3,0.9658088684082031
480,M1_23_0_4,0.9488639831542969
481,M1_23_0_5,0.970123291015625
482,M1_23_0_6,0.9677543640136719
483,M1_23_1_0,0.9652175903320312
484,M1_23_1_1,0.9651145935058594
485,M1_23_1_2,0.9650192260742188
486,M1_23_1_3,0.9652099609375
487,M1_23_1_4,0.9649467468261719
488,M1_23_1_5,0.9651565551757812
489,M1_23_1_6,0.9649848937988281
490,M1_23_2_0,0.8970375061035156
491,M1_23_2_1,0.8968582153320312
492,M1_23_2_2,0.8968162536621094
493,M1_23_2_3,0.8969688415527344
494,M1_23_2_4,0.8954887390136719
495,M1_23_2_5,0.8912925720214844
496,M1_23_2_6,0.8689308166503906
497,M1_23_3_0,0.9026985168457031
498,M1_23_3_1,0.9027099609375
499,M1_23_3_2,0.902618408203125
500,M1_23_3_3,0.9026947021484375
501,M1_23_3_4,0.9236488342285156
502,M1_23_3_5,0.895263671875
503,M1_23_3_6,0.9293708801269531
504,M1_25_0_0,0.9168281555175781
505,M1_25_0_1,0.9166984558105469
506,M1_25_0_2,0.91680908203125
507,M1_25_0_3,0.9168052673339844
508,M1_25_0_4,0.9123992919921875
509,M1_25_0_5,0.8976249694824219
510,M1_25_0_6,0.9177207946777344
511,M1_25_1_0,0.9935417175292969
512,M1_25_1_1,0.9935531616210938
513,M1_25_1_2,0.9935760498046875
514,M1_25_1_3,0.9935417175292969
515,M1_25_1_4,0.9942283630371094
516,M1_25_1_5,0.9935836791992188
517,M1_25_1_6,0.9932708740234375
518,M1_25_2_0,0.9250717163085938
519,M1_25_2_1,0.9249305725097656
520,M1_25_2_2,0.9250831604003906
521,M1_25_2_3,0.9250717163085938
522,M1_25_2_4,0.9148521423339844
523,M1_25_2_5,0.9219398498535156
524,M1_25_2_6,0.9354400634765625
525,M1_25_3_0,0.9594573974609375
526,M1_25_3_1,0.9594688415527344
527,M1_25_3_2,0.9594802856445312
528,M1_25_3_3,0.9594612121582031
529,M1_25_3_4,0.9554672241210938
530,M1_25_3_5,0.9504356384277344
531,M1_25_3_6,0.9578781127929688
532,M1_26_0_0,0.9242515563964844
533,M1_26_0_1,0.9242057800292969
534,M1_26_0_2,0.9241981506347656
535,M1_26_0_3,0.9242591857910156
536,M1_26_0_4,0.942596435546875
537,M1_26_0_5,0.9426040649414062
538,M1_26_0_6,0.9425697326660156
539,M1_26_1_0,0.9024658203125
540,M1_26_1_1,0.9023399353027344
541,M1_26_1_2,0.9026756286621094
542,M1_26_1_3,0.9023704528808594
543,M1_26_1_4,0.8935432434082031
544,M1_26_1_5,0.9023513793945312
545,M1_26_1_6,0.9058723449707031
546,M1_26_2_0,0.9838485717773438
547,M1_26_2_1,0.9837913513183594
548,M1_26_2_2,0.9838523864746094
549,M1_26_2_3,0.9838676452636719
550,M1_26_2_4,0.9840431213378906
551,M1_26_2_5,0.9934349060058594
552,M1_26_2_6,0.9852752685546875
553,M1_26_3_0,0.9193611145019531
554,M1_26_3_1,0.9172134399414062
555,M1_26_3_2,0.9148597717285156
556,M1_26_3_3,0.9194068908691406
557,M1_26_3_4,0.9293937683105469
558,M1_26_3_5,0.9448089599609375
559,M1_26_3_6,0.9418869018554688
560,M1_27_0_0,1.0
561,M1_27_0_1,1.0
562,M1_27_0_2,1.0
563,M1_27_0_3,1.0
564,M1_27_0_4,1.0
565,M1_27_0_5,1.0
566,M1_27_0_6,1.0
567,M1_27_1_0,0.9759330749511719
568,M1_27_1_1,0.9763298034667969
569,M1_27_1_2,0.9763450622558594
570,M1_27_1_3,0.9759941101074219
571,M1_27_1_4,0.988433837890625
572,M1_27_1_5,0.9708251953125
573,M1_27_1_6,0.9994735717773438
574,M1_27_2_0,0.9486656188964844
575,M1_27_2_1,0.948822021484375
576,M1_27_2_2,0.9487457275390625
577,M1_27_2_3,0.9487724304199219
578,M1_27_2_4,0.9484977722167969
579,M1_27_2_5,0.9364166259765625
580,M1_27_2_6,0.9396591186523438
581,M1_27_3_0,0.8882293701171875
582,M1_27_3_1,0.8879432678222656
583,M1_27_3_2,0.8881416320800781
584,M1_27_3_3,0.8881988525390625
585,M1_27_3_4,0.8893394470214844
586,M1_27_3_5,0.8991775512695312
587,M1_27_3_6,0.8920974731445312
588,M1_28_0_0,0.8776779174804688
589,M1_28_0_1,0.8773956298828125
590,M1_28_0_2,0.8773880004882812
591,M1_28_0_3,0.87762451171875
592,M1_28_0_4,0.8754463195800781
593,M1_28_0_5,0.8736991882324219
594,M1_28_0_6,0.8836517333984375
595,M1_28_1_0,1.0
596,M1_28_1_1,1.0
597,M1_28_1_2,1.0
598,M1_28_1_3,1.0
599,M1_28_1_4,1.0
600,M1_28_1_5,1.0
601,M1_28_1_6,1.0
602,M1_28_2_0,0.9870872497558594
603,M1_28_2_1,0.9871139526367188
604,M1_28_2_2,0.9871139526367188
605,M1_28_2_3,0.9870872497558594
606,M1_28_2_4,0.9871177673339844
607,M1_28_2_5,0.9869956970214844
608,M1_28_2_6,0.9870758056640625
609,M1_28_3_0,1.0
610,M1_28_3_1,1.0
611,M1_28_3_2,1.0
612,M1_28_3_3,1.0
613,M1_28_3_4,1.0
614,M1_28_3_5,1.0
615,M1_28_3_6,1.0
616,M1_29_0_0,1.0
617,M1_29_0_1,1.0
618,M1_29_0_2,0.9997940063476562
619,M1_29_0_3,1.0
620,M1_29_0_4,1.0
621,M1_29_0_5,1.0
622,M1_29_0_6,1.0
623,M1_29_1_0,0.9677848815917969
624,M1_29_1_1,0.9678001403808594
625,M1_29_1_2,0.9678840637207031
626,M1_29_1_3,0.9678001403808594
627,M1_29_1_4,0.9770240783691406
628,M1_29_1_5,0.9797630310058594
629,M1_29_1_6,0.9678268432617188
630,M1_29_2_0,0.8868789672851562
631,M1_29_2_1,0.8868026733398438
632,M1_29_2_2,0.8867607116699219
633,M1_29_2_3,0.8868751525878906
